                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.3313,                 1.2778,                 1.6212,                 0.5519,                0.74378,                0.70179,                0.38352,                 1.5525,                 1.2016,                 1.8534,               0.008752,               0.008752,               0.008752
                    158,                 1.3366,                 1.2765,                 1.6264,                0.59498,                0.75401,                0.75598,                 0.4649,                 1.4351,                  1.086,                 1.7493,               0.008744,               0.008744,               0.008744
                    159,                 1.3354,                 1.2892,                 1.6243,                0.69171,                0.72021,                0.75625,                0.44827,                 1.4138,                 1.0359,                 1.7067,               0.008736,               0.008736,               0.008736
                    160,                 1.3301,                 1.2504,                 1.6153,                0.61285,                 0.7429,                0.69271,                0.36508,                 1.7053,                 1.1178,                  2.001,               0.008728,               0.008728,               0.008728
                    161,                 1.3257,                 1.2739,                 1.6103,                0.71571,                0.79313,                0.80004,                0.43908,                 1.4557,                 1.0734,                 1.7756,                0.00872,                0.00872,                0.00872
                    162,                 1.3378,                 1.2588,                   1.61,                0.72225,                0.76675,                 0.7824,                0.45948,                 1.4695,                 1.0908,                 1.7601,               0.008712,               0.008712,               0.008712
                    163,                 1.3381,                 1.2888,                 1.6179,                0.66274,                0.75481,                0.78237,                0.45493,                 1.4737,                 1.0351,                 1.7385,               0.008704,               0.008704,               0.008704
                    164,                 1.3162,                 1.2529,                 1.5975,                0.67463,                0.70041,                0.76388,                0.46799,                 1.4175,                 1.1174,                 1.7462,               0.008696,               0.008696,               0.008696
                    165,                 1.3405,                 1.3041,                 1.6258,                0.71959,                0.70231,                0.73025,                0.44998,                 1.3796,                 1.0738,                 1.7044,               0.008688,               0.008688,               0.008688
                    166,                 1.3391,                 1.2729,                 1.6162,                0.53508,                0.71771,                0.69757,                0.36522,                 1.6338,                 1.2031,                  1.917,                0.00868,                0.00868,                0.00868
                    167,                 1.3382,                 1.2766,                 1.6147,                 0.6651,                0.80544,                0.82633,                0.43322,                 1.5122,                 1.0564,                 1.8134,               0.008672,               0.008672,               0.008672
                    168,                 1.3246,                 1.2458,                 1.6085,                0.71077,                0.72284,                0.76414,                0.46076,                 1.3981,                  1.072,                 1.6844,               0.008664,               0.008664,               0.008664
                    169,                 1.3416,                 1.2988,                 1.6233,                0.66072,                0.78027,                0.77293,                0.44963,                 1.4825,                 1.0766,                 1.7708,               0.008656,               0.008656,               0.008656
                    170,                 1.3201,                 1.2582,                 1.6172,                0.59833,                0.73508,                0.72165,                0.44796,                 1.3801,                  1.059,                 1.7051,               0.008648,               0.008648,               0.008648
                    171,                 1.3188,                  1.259,                 1.6122,                0.67773,                 0.8248,                0.78028,                0.46365,                 1.4099,                 1.0208,                 1.6915,                0.00864,                0.00864,                0.00864
                    172,                 1.3153,                 1.2499,                 1.6122,                0.61018,                0.75003,                0.74369,                0.43363,                 1.4499,                 1.1052,                 1.7112,               0.008632,               0.008632,               0.008632
                    173,                 1.3169,                 1.2559,                 1.6032,                0.62771,                0.79416,                0.80557,                0.47565,                 1.4144,                 1.0294,                 1.6858,               0.008624,               0.008624,               0.008624
                    174,                 1.3128,                 1.2561,                 1.6043,                0.62145,                0.76153,                0.78052,                 0.4215,                 1.5634,                 1.0677,                 1.8494,               0.008616,               0.008616,               0.008616
                    175,                  1.312,                 1.2283,                   1.58,                0.65958,                0.83583,                  0.756,                0.43383,                  1.446,                 1.0694,                 1.7502,               0.008608,               0.008608,               0.008608
                    176,                 1.3289,                 1.2631,                 1.6218,                0.70155,                 0.8265,                0.77543,                 0.4387,                 1.5012,                 1.0324,                 1.7937,                 0.0086,                 0.0086,                 0.0086
                    177,                  1.322,                 1.2685,                 1.6132,                0.61024,                0.77141,                 0.7533,                0.41195,                 1.5389,                 1.0904,                 1.8497,               0.008592,               0.008592,               0.008592
                    178,                 1.3167,                  1.246,                 1.6038,                 0.6008,                0.86096,                0.79488,                0.40388,                 1.6513,                 1.0985,                 1.9311,               0.008584,               0.008584,               0.008584
                    179,                 1.3231,                 1.2471,                 1.6126,                0.61873,                0.74267,                0.70919,                0.42213,                  1.505,                  1.123,                  1.801,               0.008576,               0.008576,               0.008576
                    180,                 1.3031,                 1.2139,                  1.587,                 0.6792,                0.73407,                0.72355,                0.42112,                  1.515,                 1.1558,                 1.8011,               0.008568,               0.008568,               0.008568
                    181,                 1.3069,                 1.2361,                 1.5993,                0.66977,                0.75166,                0.77218,                0.39195,                 1.6321,                 1.1054,                 1.9257,                0.00856,                0.00856,                0.00856
                    182,                 1.2984,                 1.2349,                 1.5915,                0.68627,                0.76545,                0.77113,                0.46266,                 1.4804,                 1.0211,                 1.8058,               0.008552,               0.008552,               0.008552
                    183,                 1.3069,                 1.2384,                  1.592,                0.69442,                0.79737,                0.80092,                0.42328,                 1.6145,                 1.1196,                 1.9085,               0.008544,               0.008544,               0.008544
                    184,                 1.3166,                 1.2462,                 1.6079,                0.63343,                0.79382,                 0.7477,                 0.4311,                 1.4751,                 1.0486,                 1.8099,               0.008536,               0.008536,               0.008536
                    185,                 1.3234,                 1.2627,                  1.609,                0.58444,                0.81413,                0.74844,                0.40032,                 1.5003,                  1.098,                 1.8774,               0.008528,               0.008528,               0.008528
                    186,                 1.2957,                 1.2444,                 1.5918,                0.66258,                0.72114,                0.76615,                0.43961,                 1.5109,                 1.0719,                 1.8324,                0.00852,                0.00852,                0.00852
                    187,                 1.3212,                 1.2348,                 1.5957,                0.71714,                0.81792,                0.80548,                0.45594,                 1.3982,                 1.0152,                 1.7216,               0.008512,               0.008512,               0.008512
                    188,                  1.316,                 1.2266,                  1.597,                0.71189,                0.75247,                0.76897,                0.45275,                 1.4693,                 1.0284,                 1.7772,               0.008504,               0.008504,               0.008504
                    189,                 1.3164,                 1.2467,                 1.5977,                0.58148,                0.79382,                0.74465,                0.43948,                  1.401,                 1.0776,                 1.7411,               0.008496,               0.008496,               0.008496
                    190,                 1.3034,                 1.2433,                 1.6085,                 0.7246,                0.77134,                0.82058,                0.48468,                  1.411,                   1.02,                 1.7248,               0.008488,               0.008488,               0.008488
                    191,                  1.304,                 1.2281,                   1.59,                0.63065,                0.81624,                0.79269,                0.43664,                 1.5564,                 1.0162,                  1.847,                0.00848,                0.00848,                0.00848
                    192,                 1.3167,                 1.2145,                 1.5785,                0.62127,                0.76055,                0.74415,                0.43938,                 1.4255,                 1.0971,                  1.725,               0.008472,               0.008472,               0.008472
                    193,                 1.3063,                 1.2259,                 1.5997,                0.62481,                0.78554,                0.74466,                0.44633,                 1.3897,                  1.079,                 1.7076,               0.008464,               0.008464,               0.008464
                    194,                 1.3068,                  1.218,                 1.5944,                0.65362,                0.81516,                0.77187,                0.46875,                  1.396,                 1.0178,                  1.718,               0.008456,               0.008456,               0.008456
                    195,                 1.3015,                 1.2286,                 1.6014,                0.61172,                0.79207,                 0.7848,                0.43467,                 1.4469,                0.99853,                 1.7678,               0.008448,               0.008448,               0.008448
                    196,                 1.3005,                  1.218,                 1.5875,                0.69698,                0.76816,                0.79628,                0.46411,                 1.4486,                 1.0159,                 1.7725,                0.00844,                0.00844,                0.00844
                    197,                 1.2786,                  1.206,                 1.5782,                0.92387,                0.60767,                0.74181,                0.43475,                 1.4992,                 1.0508,                 1.8106,               0.008432,               0.008432,               0.008432
                    198,                 1.3208,                 1.2265,                 1.6013,                  0.663,                0.81315,                0.76282,                0.45382,                 1.4595,                 1.1006,                 1.7907,               0.008424,               0.008424,               0.008424
                    199,                 1.3176,                 1.2466,                 1.6021,                0.74059,                0.68664,                0.76123,                0.45579,                 1.4255,                  1.081,                 1.7415,               0.008416,               0.008416,               0.008416
                    200,                 1.2914,                 1.2126,                 1.5829,                0.66658,                0.76673,                0.74362,                0.42416,                 1.4936,                 1.0617,                 1.8076,               0.008408,               0.008408,               0.008408
                    201,                 1.3005,                  1.221,                 1.5859,                0.70796,                0.74416,                 0.7676,                0.44465,                 1.3874,                 1.0767,                 1.6985,                 0.0084,                 0.0084,                 0.0084
                    202,                 1.2896,                 1.2174,                 1.5934,                0.66335,                0.80017,                0.77395,                 0.4394,                 1.4366,                  1.005,                 1.7373,               0.008392,               0.008392,               0.008392
                    203,                  1.287,                 1.2199,                 1.5833,                0.62335,                0.78299,                0.79463,                0.45484,                  1.422,                 1.0615,                 1.7474,               0.008384,               0.008384,               0.008384
                    204,                 1.2891,                 1.2212,                 1.5827,                0.60523,                0.80114,                0.77998,                 0.4445,                 1.4616,                 1.0348,                 1.7753,               0.008376,               0.008376,               0.008376
                    205,                 1.3142,                 1.2198,                 1.6011,                0.88643,                0.63205,                0.76258,                0.44007,                 1.5191,                 1.0328,                  1.822,               0.008368,               0.008368,               0.008368
                    206,                  1.297,                 1.2197,                 1.5912,                0.68457,                0.75533,                0.76128,                0.42923,                  1.505,                0.99572,                  1.833,                0.00836,                0.00836,                0.00836
                    207,                 1.2944,                 1.2103,                 1.5833,                0.62586,                0.81731,                0.78245,                0.45247,                 1.4874,                0.99776,                 1.8082,               0.008352,               0.008352,               0.008352
                    208,                 1.2899,                 1.2023,                 1.5816,                0.70486,                 0.8177,                0.80903,                 0.4594,                 1.4623,                 1.0545,                 1.7842,               0.008344,               0.008344,               0.008344
                    209,                 1.2923,                 1.2003,                 1.5828,                0.68955,                0.83634,                0.83698,                0.48606,                 1.4654,                  0.957,                 1.7685,               0.008336,               0.008336,               0.008336
                    210,                 1.3013,                 1.2286,                  1.596,                0.64041,                0.77333,                0.74389,                0.45562,                 1.3713,                 1.0264,                 1.7029,               0.008328,               0.008328,               0.008328
                    211,                  1.283,                 1.1969,                 1.5785,                0.60516,                0.88499,                0.78065,                0.45935,                 1.4063,                0.98353,                 1.7293,                0.00832,                0.00832,                0.00832
                    212,                 1.2958,                 1.1952,                 1.5897,                0.70094,                0.82806,                0.78807,                 0.4815,                 1.3861,                  1.014,                 1.7007,               0.008312,               0.008312,               0.008312
                    213,                 1.3048,                 1.2216,                 1.5887,                0.64437,                0.79478,                0.78805,                0.44741,                   1.49,                  1.026,                 1.7658,               0.008304,               0.008304,               0.008304
                    214,                 1.2841,                 1.1965,                 1.5661,                0.70271,                0.80535,                0.81249,                0.45716,                 1.4472,                  1.037,                 1.7454,               0.008296,               0.008296,               0.008296
                    215,                 1.3144,                 1.2133,                 1.5898,                0.61633,                0.79353,                0.74859,                0.47163,                 1.3403,                  1.069,                 1.6604,               0.008288,               0.008288,               0.008288
                    216,                 1.2777,                 1.2053,                 1.5705,                0.66048,                 0.7624,                0.76723,                0.48139,                 1.3485,                 1.0091,                 1.6849,                0.00828,                0.00828,                0.00828
                    217,                 1.3034,                 1.2267,                 1.5966,                0.67378,                0.82441,                 0.7794,                0.45183,                 1.4943,                 1.0361,                 1.8003,               0.008272,               0.008272,               0.008272
                    218,                 1.2883,                 1.1914,                 1.5707,                0.65503,                0.78485,                0.77017,                0.45647,                 1.4329,                 1.0577,                 1.7398,               0.008264,               0.008264,               0.008264
                    219,                 1.3023,                  1.218,                  1.597,                0.63241,                0.76208,                0.77646,                0.44931,                 1.4905,                 1.0151,                  1.778,               0.008256,               0.008256,               0.008256
                    220,                 1.2971,                 1.2055,                 1.5804,                0.55797,                0.78313,                0.75516,                0.42318,                 1.4848,                 1.0774,                 1.7827,               0.008248,               0.008248,               0.008248
                    221,                  1.292,                 1.2058,                 1.5905,                0.67428,                0.80628,                0.79606,                0.48105,                 1.3961,                 1.0381,                 1.7025,                0.00824,                0.00824,                0.00824
                    222,                    1.3,                 1.2089,                 1.5804,                0.62024,                0.76462,                0.76215,                0.45342,                 1.4197,                 1.0338,                 1.7405,               0.008232,               0.008232,               0.008232
                    223,                 1.2892,                 1.1938,                 1.5708,                0.65751,                0.82065,                0.77935,                0.45761,                 1.4097,                 1.0557,                 1.7112,               0.008224,               0.008224,               0.008224
                    224,                 1.2874,                 1.1902,                 1.5804,                0.66487,                0.74569,                0.75236,                0.45155,                 1.3997,                 1.0143,                 1.7289,               0.008216,               0.008216,               0.008216
                    225,                 1.2787,                 1.1852,                 1.5755,                0.60208,                 0.8098,                0.74416,                0.46961,                 1.3709,                0.99424,                 1.6952,               0.008208,               0.008208,               0.008208
                    226,                 1.2798,                 1.1887,                 1.5729,                0.65762,                0.74942,                0.75395,                0.44272,                 1.4212,                 1.0012,                 1.7076,                 0.0082,                 0.0082,                 0.0082
                    227,                 1.2822,                 1.1989,                 1.5619,                0.69236,                0.74981,                0.75562,                 0.4697,                 1.3791,                 1.0155,                 1.7005,               0.008192,               0.008192,               0.008192
                    228,                 1.2793,                 1.1874,                 1.5682,                  0.645,                 0.7544,                0.74066,                0.43392,                  1.492,                 1.0108,                 1.8108,               0.008184,               0.008184,               0.008184
                    229,                 1.2886,                 1.1958,                  1.565,                0.73511,                0.68644,                0.75687,                0.42102,                 1.4973,                 1.0805,                 1.8021,               0.008176,               0.008176,               0.008176
                    230,                 1.2764,                 1.1716,                 1.5608,                0.71227,                0.75524,                0.75572,                0.46294,                 1.3985,                 1.0236,                 1.6757,               0.008168,               0.008168,               0.008168
                    231,                 1.2811,                 1.1901,                 1.5774,                0.70963,                 0.7396,                0.77419,                0.45223,                 1.4708,                 1.0479,                 1.7554,                0.00816,                0.00816,                0.00816
                    232,                 1.2626,                 1.1781,                 1.5633,                0.62761,                0.78484,                  0.772,                0.43692,                 1.4534,                 1.0598,                 1.7563,               0.008152,               0.008152,               0.008152
                    233,                 1.2827,                 1.1983,                  1.574,                0.55894,                0.77556,                0.73258,                0.40998,                 1.4884,                 1.0539,                 1.7835,               0.008144,               0.008144,               0.008144
                    234,                 1.2738,                 1.1804,                 1.5653,                0.61781,                0.76951,                0.78123,                0.46902,                 1.4057,                 1.0325,                 1.7363,               0.008136,               0.008136,               0.008136
                    235,                 1.2798,                 1.1945,                 1.5769,                 0.6156,                0.77448,                0.75165,                0.43824,                 1.3982,                 1.0447,                 1.7294,               0.008128,               0.008128,               0.008128
                    236,                 1.2935,                 1.1937,                 1.5707,                0.68714,                0.70783,                0.75187,                 0.4555,                  1.357,                 1.0568,                 1.6966,                0.00812,                0.00812,                0.00812
                    237,                 1.2686,                  1.183,                 1.5612,                0.68923,                 0.7593,                0.78752,                0.49373,                 1.3371,                 1.0344,                 1.6749,               0.008112,               0.008112,               0.008112
                    238,                 1.2816,                  1.181,                 1.5634,                 0.6923,                0.77864,                0.78037,                0.46092,                 1.4719,                 1.0509,                 1.7493,               0.008104,               0.008104,               0.008104
                    239,                 1.2664,                 1.1766,                 1.5589,                0.74485,                 0.7032,                0.78169,                0.46549,                 1.4915,                 1.0305,                  1.781,               0.008096,               0.008096,               0.008096
                    240,                 1.2738,                 1.1875,                 1.5687,                0.63403,                0.78151,                0.77891,                0.45827,                 1.4503,                 1.0234,                 1.7429,               0.008088,               0.008088,               0.008088
                    241,                 1.2775,                 1.1802,                  1.569,                0.68904,                0.76904,                0.79606,                0.46055,                 1.4993,                 1.0268,                 1.7834,                0.00808,                0.00808,                0.00808
                    242,                  1.275,                 1.1715,                 1.5578,                0.66024,                0.78086,                0.79737,                0.47346,                  1.497,                 1.0321,                   1.77,               0.008072,               0.008072,               0.008072
                    243,                 1.2585,                  1.171,                 1.5636,                0.67895,                0.81731,                0.79396,                0.47289,                  1.421,                 1.0376,                  1.718,               0.008064,               0.008064,               0.008064
                    244,                 1.2737,                 1.1705,                 1.5644,                0.62152,                0.81773,                0.76042,                0.47725,                 1.4336,                 1.0002,                 1.7153,               0.008056,               0.008056,               0.008056
                    245,                 1.2557,                 1.1534,                 1.5622,                0.69455,                0.78964,                 0.7768,                 0.5015,                 1.3389,                 1.0046,                 1.6406,               0.008048,               0.008048,               0.008048
                    246,                 1.2642,                 1.1608,                 1.5658,                0.63484,                0.81388,                0.76767,                0.46447,                 1.4541,                 1.0211,                 1.7526,                0.00804,                0.00804,                0.00804
                    247,                 1.2629,                 1.1602,                 1.5618,                0.68217,                0.74593,                0.75108,                0.46095,                 1.4106,                 1.0368,                 1.7154,               0.008032,               0.008032,               0.008032
                    248,                 1.2642,                  1.166,                 1.5575,                 0.6904,                0.74756,                0.75401,                0.47245,                 1.3906,                 1.0311,                  1.701,               0.008024,               0.008024,               0.008024
                    249,                  1.259,                 1.1594,                 1.5544,                0.69057,                0.72543,                0.76595,                0.49265,                 1.3847,                 1.0278,                 1.6776,               0.008016,               0.008016,               0.008016
                    250,                 1.2755,                 1.1671,                  1.572,                0.65034,                0.78905,                0.75859,                0.48191,                  1.427,                0.98751,                 1.7313,               0.008008,               0.008008,               0.008008
                    251,                 1.2776,                 1.1637,                 1.5615,                 0.6314,                0.80627,                0.75635,                 0.4657,                 1.4351,                0.96575,                 1.7418,                  0.008,                  0.008,                  0.008
                    252,                 1.2638,                 1.1687,                 1.5562,                0.65434,                0.80759,                0.79268,                0.48532,                 1.4417,                0.96725,                  1.719,               0.007992,               0.007992,               0.007992
                    253,                 1.2713,                 1.1562,                 1.5526,                0.67186,                0.76692,                0.76366,                0.46405,                  1.403,                0.96789,                 1.6817,               0.007984,               0.007984,               0.007984
                    254,                 1.2742,                 1.1666,                 1.5576,                0.67935,                0.75087,                0.76041,                0.48887,                 1.3721,                 1.0461,                 1.6844,               0.007976,               0.007976,               0.007976
                    255,                 1.2795,                 1.1731,                 1.5673,                0.69424,                0.78718,                0.77244,                0.46055,                 1.4315,                 1.0266,                 1.7545,               0.007968,               0.007968,               0.007968
                    256,                 1.2533,                 1.1464,                 1.5549,                 0.6459,                0.77132,                0.75239,                0.44689,                 1.4439,                 1.0459,                 1.7312,                0.00796,                0.00796,                0.00796
                    257,                 1.2614,                 1.1408,                 1.5482,                0.67406,                0.79949,                0.77842,                0.46658,                 1.3738,                 1.0227,                 1.6728,               0.007952,               0.007952,               0.007952
                    258,                 1.2438,                 1.1439,                 1.5388,                0.69334,                0.73799,                0.78196,                0.49123,                 1.3846,                0.97098,                 1.7141,               0.007944,               0.007944,               0.007944
                    259,                 1.2664,                 1.1548,                 1.5534,                0.65853,                0.77478,                0.80694,                0.47699,                 1.4281,                 0.9816,                 1.7453,               0.007936,               0.007936,               0.007936
                    260,                 1.2558,                 1.1553,                 1.5576,                0.73915,                0.71778,                0.79885,                0.47908,                 1.3789,                0.98112,                 1.6959,               0.007928,               0.007928,               0.007928
                    261,                 1.2623,                 1.1387,                 1.5478,                0.64899,                0.80996,                0.80584,                0.48575,                 1.3866,                 0.9972,                 1.6931,                0.00792,                0.00792,                0.00792
                    262,                 1.2532,                 1.1431,                 1.5512,                0.66223,                0.81453,                0.76877,                0.47728,                 1.4142,                 1.0018,                 1.7202,               0.007912,               0.007912,               0.007912
                    263,                 1.2602,                 1.1418,                 1.5554,                0.73891,                 0.7436,                0.78304,                0.48455,                 1.3582,                0.98822,                 1.6801,               0.007904,               0.007904,               0.007904
                    264,                 1.2619,                 1.1507,                 1.5631,                0.77119,                0.75727,                0.80457,                0.47222,                 1.4704,                0.96149,                 1.7563,               0.007896,               0.007896,               0.007896
                    265,                 1.2523,                 1.1451,                 1.5514,                 0.6542,                0.78444,                0.77742,                0.48183,                 1.3713,                0.98028,                 1.6874,               0.007888,               0.007888,               0.007888
                    266,                 1.2575,                 1.1346,                 1.5506,                0.60504,                0.80192,                0.76254,                0.47447,                 1.3775,                0.98847,                 1.6848,                0.00788,                0.00788,                0.00788
                    267,                 1.2698,                 1.1505,                  1.563,                0.62149,                0.86599,                0.76915,                 0.4547,                 1.4439,                0.96834,                 1.7485,               0.007872,               0.007872,               0.007872
                    268,                 1.2662,                 1.1425,                 1.5501,                0.79223,                0.67423,                0.81119,                0.49071,                  1.409,                0.98423,                 1.7212,               0.007864,               0.007864,               0.007864
                    269,                 1.2667,                 1.1651,                 1.5567,                0.65037,                0.78741,                0.78934,                0.47832,                  1.398,                 1.0106,                 1.6952,               0.007856,               0.007856,               0.007856
                    270,                 1.2595,                 1.1588,                 1.5429,                0.62944,                0.84471,                0.74547,                0.45736,                  1.393,                 0.9834,                 1.7134,               0.007848,               0.007848,               0.007848
                    271,                 1.2496,                  1.123,                  1.552,                0.58177,                0.86217,                0.76824,                0.43421,                 1.5044,                  1.006,                 1.7881,                0.00784,                0.00784,                0.00784
                    272,                 1.2663,                  1.157,                 1.5602,                0.73524,                0.73571,                0.76739,                0.42836,                 1.4687,                 1.0348,                 1.7554,               0.007832,               0.007832,               0.007832
                    273,                 1.2732,                 1.1457,                 1.5525,                0.75382,                 0.6504,                0.72151,                0.43302,                  1.502,                 0.9887,                 1.7965,               0.007824,               0.007824,               0.007824
                    274,                 1.2396,                 1.1317,                  1.538,                0.76169,                 0.6798,                0.77144,                0.46395,                 1.4192,                 0.9547,                 1.7141,               0.007816,               0.007816,               0.007816
                    275,                 1.2405,                 1.1358,                 1.5391,                0.59168,                0.80628,                0.75658,                0.45512,                 1.4086,                0.97618,                 1.7044,               0.007808,               0.007808,               0.007808
                    276,                 1.2697,                 1.1587,                 1.5629,                0.63543,                0.72295,                0.75657,                0.46956,                 1.4116,                0.97307,                 1.7127,                 0.0078,                 0.0078,                 0.0078
                    277,                 1.2487,                  1.133,                 1.5537,                0.66625,                0.72308,                0.76366,                0.47184,                  1.365,                0.96776,                 1.6875,               0.007792,               0.007792,               0.007792
                    278,                 1.2454,                  1.141,                 1.5444,                0.65396,                0.74962,                0.75921,                0.48373,                 1.3455,                0.97739,                 1.6744,               0.007784,               0.007784,               0.007784
                    279,                 1.2623,                 1.1359,                 1.5573,                0.61651,                0.79857,                0.75937,                0.47036,                  1.405,                0.99559,                 1.7407,               0.007776,               0.007776,               0.007776
                    280,                 1.2524,                 1.1529,                 1.5422,                0.64346,                  0.831,                0.78829,                 0.4919,                 1.3903,                 0.9795,                 1.7189,               0.007768,               0.007768,               0.007768
                    281,                 1.2552,                 1.1182,                 1.5407,                0.68602,                0.77565,                0.80013,                0.49657,                 1.3842,                0.93806,                 1.6987,                0.00776,                0.00776,                0.00776
                    282,                 1.2515,                 1.1347,                 1.5439,                0.72076,                0.79648,                0.79135,                0.46373,                 1.3814,                 0.9873,                  1.712,               0.007752,               0.007752,               0.007752
                    283,                 1.2427,                 1.1223,                 1.5462,                0.69429,                0.77377,                0.77565,                0.47739,                 1.3621,                0.99748,                 1.6946,               0.007744,               0.007744,               0.007744
                    284,                 1.2471,                 1.1226,                 1.5447,                0.65251,                0.80819,                0.77402,                0.46625,                 1.4449,                 0.9744,                 1.7727,               0.007736,               0.007736,               0.007736
                    285,                 1.2526,                 1.1336,                 1.5378,                0.65181,                0.81502,                0.79509,                0.48295,                 1.4135,                0.99226,                  1.728,               0.007728,               0.007728,               0.007728
                    286,                 1.2612,                 1.1345,                  1.535,                0.65984,                0.83352,                0.79091,                0.47497,                 1.4606,                0.99164,                 1.7726,                0.00772,                0.00772,                0.00772
                    287,                 1.2513,                 1.1403,                  1.543,                0.61643,                  0.815,                0.79476,                0.48026,                 1.5262,                0.96156,                 1.8488,               0.007712,               0.007712,               0.007712
                    288,                 1.2541,                 1.1183,                 1.5345,                0.63181,                0.78181,                0.76436,                0.43204,                 1.5168,                0.96828,                 1.8235,               0.007704,               0.007704,               0.007704
                    289,                 1.2541,                 1.1222,                  1.539,                0.79424,                0.65827,                0.77026,                0.46517,                 1.4902,                0.99092,                 1.8066,               0.007696,               0.007696,               0.007696
                    290,                 1.2523,                 1.1249,                 1.5393,                0.65782,                0.77648,                0.79187,                0.44824,                 1.5163,                 1.0052,                 1.8126,               0.007688,               0.007688,               0.007688
                    291,                 1.2253,                 1.1022,                  1.531,                0.62681,                0.71225,                 0.7353,                0.41954,                 1.5675,                 1.0328,                 1.8849,                0.00768,                0.00768,                0.00768
                    292,                 1.2417,                 1.1206,                 1.5449,                0.68145,                 0.6992,                0.73752,                0.44944,                 1.5437,                  0.997,                 1.8691,               0.007672,               0.007672,               0.007672
                    293,                 1.2141,                 1.1129,                 1.5259,                0.64508,                0.77322,                0.75987,                0.46013,                 1.5096,                 0.9905,                 1.8256,               0.007664,               0.007664,               0.007664
                    294,                  1.242,                 1.1161,                 1.5335,                0.61094,                0.82432,                0.78135,                0.46374,                 1.5022,                 1.0134,                 1.8122,               0.007656,               0.007656,               0.007656
                    295,                 1.2389,                 1.1065,                  1.538,                0.62697,                0.80131,                  0.794,                0.47473,                 1.4619,                0.98825,                 1.7808,               0.007648,               0.007648,               0.007648
                    296,                 1.2449,                 1.1288,                 1.5399,                0.67682,                0.74734,                0.77721,                0.45609,                 1.4725,                0.98471,                 1.7854,                0.00764,                0.00764,                0.00764
                    297,                  1.239,                 1.1344,                 1.5348,                0.63081,                0.80529,                0.74825,                0.42388,                 1.5152,                 1.0108,                 1.8191,               0.007632,               0.007632,               0.007632
                    298,                 1.2361,                 1.1174,                  1.528,                 0.6126,                0.81097,                0.78759,                0.46134,                 1.4643,                 1.0056,                 1.7633,               0.007624,               0.007624,               0.007624
                    299,                 1.2479,                 1.1322,                 1.5455,                0.63562,                 0.8103,                0.78168,                0.45952,                 1.4626,                0.99513,                 1.7721,               0.007616,               0.007616,               0.007616
                    300,                 1.2232,                 1.1214,                  1.529,                0.64159,                0.82001,                0.78169,                0.45161,                 1.4977,                0.96704,                 1.7999,               0.007608,               0.007608,               0.007608
                    301,                 1.2508,                 1.1134,                 1.5393,                0.65406,                0.84896,                0.76876,                0.44995,                 1.4855,                0.98868,                 1.7962,                 0.0076,                 0.0076,                 0.0076
                    302,                 1.2472,                 1.1172,                 1.5316,                0.63463,                0.83352,                0.76817,                0.44193,                  1.513,                 1.0089,                 1.8318,               0.007592,               0.007592,               0.007592
                    303,                   1.23,                 1.1164,                 1.5328,                 0.6901,                0.78401,                0.78415,                0.48188,                 1.4549,                0.98499,                 1.7782,               0.007584,               0.007584,               0.007584
                    304,                 1.2293,                 1.1022,                 1.5289,                 0.6283,                0.82597,                0.75842,                0.43984,                 1.5489,                0.99579,                 1.8697,               0.007576,               0.007576,               0.007576
                    305,                 1.2327,                 1.0937,                 1.5236,                0.65771,                0.79563,                0.76352,                0.44113,                 1.5436,                 1.0034,                 1.8702,               0.007568,               0.007568,               0.007568
                    306,                 1.2357,                 1.1019,                 1.5211,                 0.6535,                0.82286,                0.76078,                 0.4466,                 1.5207,                 1.0221,                 1.8456,                0.00756,                0.00756,                0.00756
                    307,                 1.2442,                 1.1262,                 1.5428,                0.65035,                0.84076,                0.76465,                0.44385,                 1.5175,                0.99741,                 1.8434,               0.007552,               0.007552,               0.007552
                    308,                 1.2316,                 1.1055,                 1.5205,                0.66096,                0.80773,                0.77282,                0.45234,                 1.5122,                0.99034,                 1.8385,               0.007544,               0.007544,               0.007544
                    309,                 1.2412,                 1.1149,                 1.5284,                0.64798,                0.80157,                0.76894,                0.45094,                 1.4969,                0.98326,                 1.8071,               0.007536,               0.007536,               0.007536
                    310,                 1.2501,                 1.1153,                 1.5295,                0.64176,                0.80157,                0.77167,                 0.4607,                 1.4829,                0.97609,                 1.7944,               0.007528,               0.007528,               0.007528
                    311,                 1.2429,                 1.1295,                 1.5371,                0.66215,                0.81268,                0.80785,                0.48181,                 1.4697,                 0.9649,                 1.7772,                0.00752,                0.00752,                0.00752
                    312,                 1.2186,                    1.1,                 1.5179,                0.67966,                0.76792,                0.78582,                0.47433,                 1.4889,                0.98531,                 1.7917,               0.007512,               0.007512,               0.007512
                    313,                 1.2397,                 1.1072,                 1.5201,                 0.6692,                0.80154,                0.77452,                0.46817,                 1.4921,                 1.0117,                 1.7953,               0.007504,               0.007504,               0.007504
                    314,                 1.2325,                 1.1112,                 1.5293,                0.66503,                0.81909,                0.80333,                0.48941,                  1.457,                0.99218,                 1.7689,               0.007496,               0.007496,               0.007496
